date,epu
1990-01-01,92.32149379247754
1990-02-01,110.44626688295094
1990-03-01,104.46140831561843
1990-04-01,88.44817178422947
1990-05-01,97.38793637078642
1990-06-01,100.86433963474325
1990-07-01,86.28017835824672
1990-08-01,139.3226840178918
1990-09-01,165.93844185541894
1990-10-01,137.67423664993336
1990-11-01,152.44860325465453
1990-12-01,134.0615437084288
1991-01-01,204.01055058227868
1991-02-01,106.5180636916813
1991-03-01,107.9374781057991
1991-04-01,93.01464313403947
1991-05-01,82.14782292687619
1991-06-01,85.9190353459905
1991-07-01,80.64899574924756
1991-08-01,99.1220876351474
1991-09-01,127.29445172855363
1991-10-01,108.12096365345326
1991-11-01,140.61236293406452
1991-12-01,171.01097815988044
1992-01-01,116.36485991068336
1992-02-01,154.59694387828964
1992-03-01,96.82840989020882
1992-04-01,89.85422177022748
1992-05-01,78.68047116353368
1992-06-01,122.29350486035858
1992-07-01,119.61317295359896
1992-08-01,122.40711783430207
1992-09-01,141.44325171216033
1992-10-01,161.2542436336425
1992-11-01,108.15006236420741
1992-12-01,87.87209518675475
1993-01-01,83.46497781036663
1993-02-01,106.9761210799595
1993-03-01,109.79681364072599
1993-04-01,89.65112958727644
1993-05-01,133.50576901067626
1993-06-01,120.68005828330716
1993-07-01,106.50298783719627
1993-08-01,115.57617998756493
1993-09-01,116.02729162824915
1993-10-01,78.82250778696172
1993-11-01,89.25749665503251
1993-12-01,77.27201262059008
1994-01-01,82.292792334517
1994-02-01,96.14565340898578
1994-03-01,83.22688321376525
1994-04-01,106.3544522885795
1994-05-01,94.50387600337432
1994-06-01,87.46889796697059
1994-07-01,75.43204598904657
1994-08-01,88.99729445095
1994-09-01,85.29349647378884
1994-10-01,61.68622431713445
1994-11-01,94.68728008930799
1994-12-01,94.76318667221287
1995-01-01,122.40637721419766
1995-02-01,100.51555754606565
1995-03-01,86.48618206747146
1995-04-01,65.99556422083535
1995-05-01,67.30165511787013
1995-06-01,75.8233853357174
1995-07-01,81.6529427313606
1995-08-01,55.888009480732194
1995-09-01,70.38091610462732
1995-10-01,79.90552416007453
1995-11-01,101.20012387304337
1995-12-01,90.67060646748811
1996-01-01,101.57821855006004
1996-02-01,82.02139498574057
1996-03-01,76.6304553233783
1996-04-01,70.88105946563621
1996-05-01,62.109610574834804
1996-06-01,82.24293662564388
1996-07-01,69.6936720887051
1996-08-01,88.64742317687785
1996-09-01,78.98076227056822
1996-10-01,55.67024217978777
1996-11-01,74.3711974271964
1996-12-01,67.17334641709162
1997-01-01,75.44551573321536
1997-02-01,92.08614082091208
1997-03-01,70.45269280548638
1997-04-01,71.10443874077556
1997-05-01,75.86949851140297
1997-06-01,84.47804647674762
1997-07-01,76.70619865829349
1997-08-01,58.9150257557291
1997-09-01,54.414304318792254
1997-10-01,92.92955831425789
1997-11-01,85.98280737802611
1997-12-01,103.69952524168959
1998-01-01,107.95375973979459
1998-02-01,101.14946961212516
1998-03-01,83.34761451406713
1998-04-01,74.45728445332433
1998-05-01,80.12714109527326
1998-06-01,80.88773246542675
1998-07-01,101.41852014934375
1998-08-01,130.4670375017141
1998-09-01,169.03726517657716
1998-10-01,145.0232340405699
1998-11-01,113.50474604361462
1998-12-01,110.89498351659728
1999-01-01,123.32283747283167
1999-02-01,94.9962815962865
1999-03-01,67.02757147960898
1999-04-01,69.78789408995442
1999-05-01,64.77645683453999
1999-06-01,74.92561924374593
1999-07-01,86.52993788376686
1999-08-01,77.02533663214793
1999-09-01,77.49835238828636
1999-10-01,65.3370789914859
1999-11-01,76.31718243112634
1999-12-01,79.32242992747162
2000-01-01,88.98869391073669
2000-02-01,73.3651997030655
2000-03-01,73.29862438174338
2000-04-01,70.59974192111534
2000-05-01,118.14320821528011
2000-06-01,109.58422938231769
2000-07-01,86.65834800601013
2000-08-01,58.9064610781457
2000-09-01,73.55099246733765
2000-10-01,89.91344671287975
2000-11-01,166.18403239077642
2000-12-01,149.4485001795515
2001-01-01,142.61412471311857
2001-02-01,128.62565535107098
2001-03-01,137.37415698636863
2001-04-01,148.75800337441086
2001-05-01,117.43625549349886
2001-06-01,93.46123235104056
2001-07-01,120.29459148285862
2001-08-01,95.39996953368582
2001-09-01,272.7644685794166
2001-10-01,247.29424979686613
2001-11-01,172.48882813310587
2001-12-01,149.70893021681252
2002-01-01,148.4497314528814
2002-02-01,104.60942572225599
2002-03-01,97.51299569010776
2002-04-01,106.16464875162978
2002-05-01,98.64004001359024
2002-06-01,111.14994799168991
2002-07-01,139.6611168980289
2002-08-01,136.1190661974469
2002-09-01,149.84820720275255
2002-10-01,128.97361341063151
2002-11-01,162.2214061864004
2002-12-01,160.41131507289407
2003-01-01,185.59162652138568
2003-02-01,161.75976715994645
2003-03-01,224.64720345160174
2003-04-01,176.57986689384026
2003-05-01,122.30983047070124
2003-06-01,110.69554185728094
2003-07-01,103.74824713972363
2003-08-01,91.71417654404974
2003-09-01,109.55396002444846
2003-10-01,78.58598676467068
2003-11-01,78.69609964329601
2003-12-01,90.34358991197523
2004-01-01,88.27759572857266
2004-02-01,88.90148508207112
2004-03-01,84.33089610192823
2004-04-01,79.72691950012862
2004-05-01,97.20803838432163
2004-06-01,85.27448960446613
2004-07-01,88.95650111507221
2004-08-01,84.44987824707995
2004-09-01,108.50957987436333
2004-10-01,118.34145293903767
2004-11-01,96.69576749080885
2004-12-01,66.53287700707968
2005-01-01,66.73432810959338
2005-02-01,51.69568735068457
2005-03-01,49.30863986934948
2005-04-01,78.39587328372458
2005-05-01,75.09076519417845
2005-06-01,82.0055894646693
2005-07-01,71.93954705749206
2005-08-01,59.617232439781645
2005-09-01,105.76985636920045
2005-10-01,79.82999973324895
2005-11-01,60.06785222693027
2005-12-01,70.02675640647561
2006-01-01,75.0792378739031
2006-02-01,69.49174527895298
2006-03-01,55.008072876583114
2006-04-01,81.65172364535397
2006-05-01,67.80979905027529
2006-06-01,82.58628252380929
2006-07-01,84.47445648144311
2006-08-01,71.51509490076546
2006-09-01,61.75134643114063
2006-10-01,55.629510832709265
2006-11-01,49.59913098535966
2006-12-01,51.039038864062306
2007-01-01,74.5100265359479
2007-02-01,50.86002527277037
2007-03-01,72.52986574387415
2007-04-01,59.84139351214012
2007-05-01,71.13732014761729
2007-06-01,68.75923280644103
2007-07-01,44.782750655359
2007-08-01,90.0072966190591
2007-09-01,109.89265546447362
2007-10-01,90.64007584792559
2007-11-01,106.56616521489961
2007-12-01,116.99089720853152
2008-01-01,177.04220662091018
2008-02-01,108.31473674539728
2008-03-01,114.47457606203336
2008-04-01,98.1976986520828
2008-05-01,88.67343413142108
2008-06-01,89.13688332817846
2008-07-01,115.10272430568087
2008-08-01,81.1630782735328
2008-09-01,238.17187424023004
2008-10-01,241.7722778211416
2008-11-01,162.71338402414273
2008-12-01,157.82867702696615
2009-01-01,184.8178304010666
2009-02-01,202.54796673020627
2009-03-01,167.99121944262882
2009-04-01,107.92724800662688
2009-05-01,125.94462128322635
2009-06-01,112.47263513210393
2009-07-01,104.35510709905104
2009-08-01,111.17433944828353
2009-09-01,99.00963605868142
2009-10-01,86.24175958283952
2009-11-01,99.77926919298855
2009-12-01,108.39608714570849
2010-01-01,136.8638567524851
2010-02-01,116.72155709274665
2010-03-01,124.68750888053152
2010-04-01,123.70220486752557
2010-05-01,147.7632571041711
2010-06-01,129.73219825852576
2010-07-01,196.947246910094
2010-08-01,127.22817320700601
2010-09-01,186.74124807429988
2010-10-01,154.76274087338885
2010-11-01,175.04428360372944
2010-12-01,151.55332953432713
2011-01-01,111.49282491700214
2011-02-01,104.56237005718249
2011-03-01,153.84172881941558
2011-04-01,124.84658739325506
2011-05-01,84.54916109828461
2011-06-01,139.03789822439276
2011-07-01,207.16030727622618
2011-08-01,283.66557475900305
2011-09-01,214.42610531267997
2011-10-01,137.83925213179361
2011-11-01,143.71456285976535
2011-12-01,183.08860708397356
2012-01-01,154.4180208360814
2012-02-01,119.4354400314271
2012-03-01,98.74810531454743
2012-04-01,96.96967116682289
2012-05-01,135.87985109650262
2012-06-01,197.46097892179694
2012-07-01,180.80354221209834
2012-08-01,142.95530132785808
2012-09-01,182.1071854846393
2012-10-01,166.12840409667675
2012-11-01,205.8646602342428
2012-12-01,214.95194883229547
2013-01-01,199.35894224148564
2013-02-01,128.5625134303117
2013-03-01,146.11586159850825
2013-04-01,135.44059164932975
2013-05-01,109.02804315682971
2013-06-01,126.62586942442519
2013-07-01,91.43749002531645
2013-08-01,108.75837824894603
2013-09-01,179.88973643717776
2013-10-01,225.37330714232283
2013-11-01,89.91517306848463
2013-12-01,115.02073762766821
2014-01-01,107.70512883233452
2014-02-01,93.36929825576232
2014-03-01,101.01873198897096
2014-04-01,96.99343088939669
2014-05-01,102.01504290843218
2014-06-01,85.96846751882667
2014-07-01,78.50598746054466
2014-08-01,63.877336319759245
2014-09-01,86.21660154224651
2014-10-01,113.3345833818482
2014-11-01,93.18594252758307
2014-12-01,87.41532796064575
2015-01-01,120.54422995171836
2015-02-01,87.60946941534985
2015-03-01,95.97896260680174
2015-04-01,103.54495698207339
2015-05-01,102.31869650214142
2015-06-01,115.88028665124163
2015-07-01,98.73479281421763
2015-08-01,156.50362976849812
2015-09-01,171.9326776079735
2015-10-01,110.70193773826145
2015-11-01,89.58371043936737
2015-12-01,101.96343285162988
2016-01-01,154.8573305883009
2016-02-01,148.32178884302218
2016-03-01,130.49015932384305
2016-04-01,96.41341581246452
2016-05-01,96.22233274231513
2016-06-01,233.95610298070238
2016-07-01,164.45840052945698
2016-08-01,106.88562278807385
2016-09-01,86.34353837572384
2016-10-01,108.06412479274995
2016-11-01,254.1013277977594
2016-12-01,161.42478617964736
2017-01-01,195.0406301487559
2017-02-01,177.77771703078386
2017-03-01,154.6096950716648
2017-04-01,157.67652276048602
2017-05-01,129.88805773509438
2017-06-01,120.63846201397699
2017-07-01,141.13833497496015
2017-08-01,137.85970356732346
2017-09-01,116.62001749224488
2017-10-01,125.86584390490803
2017-11-01,111.28268645750131
2017-12-01,140.35018163208687
2018-01-01,160.96720482315624
2018-02-01,114.75555830719168
2018-03-01,187.09588988952652
2018-04-01,139.0353863798274
2018-05-01,162.27669727441403
2018-06-01,134.40277095276352
2018-07-01,176.20507806975243
2018-08-01,114.9613708572396
2018-09-01,120.9851906831101
2018-10-01,136.11465330894578
2018-11-01,164.94220233666894
2018-12-01,226.57688783543793
2019-01-01,284.1359376541715
2019-02-01,123.63928802128095
2019-03-01,180.63169968632656
2019-04-01,109.68637345474953
2019-05-01,160.8581540301101
2019-06-01,207.99137228425923
2019-07-01,207.745461743896
2019-08-01,282.52293100286573
2019-09-01,186.6406965622766
2019-10-01,159.5113928417186
2019-11-01,170.48034105615363
2019-12-01,190.5049252842669
2020-01-01,164.75530578231132
2020-02-01,216.1912123553838
2020-03-01,425.7791697764692
2020-04-01,400.94474317052357
2020-05-01,503.9633367059844
2020-06-01,300.2401726881104
2020-07-01,427.91536611277434
2020-08-01,263.471433963797
2020-09-01,252.58784270321775
2020-10-01,305.76662668120656
2020-11-01,327.60960495189306
2020-12-01,326.61663006838853
2021-01-01,261.30613275031254
2021-02-01,187.51961611197683
2021-03-01,166.7855324285332
2021-04-01,141.3001663096493
2021-05-01,172.09620892868668
2021-06-01,149.131269416058
2021-07-01,182.171409450722
2021-08-01,157.1952139740155
2021-09-01,171.30044767776016
2021-10-01,136.92023897318535
2021-11-01,175.87287993217254
2021-12-01,201.43366532410738
2022-01-01,155.279658979555
2022-02-01,140.442501940303
2022-03-01,229.2447416565428
2022-04-01,168.82774660506905
2022-05-01,190.45301794086703
2022-06-01,152.81057402833767
2022-07-01,222.78993756365375
2022-08-01,183.0348267700993
2022-09-01,201.73848940265736
2022-10-01,207.27533479562322
2022-11-01,210.37489419320417
2022-12-01,150.03712407268858
2023-01-01,161.42711351828396
2023-02-01,152.96728106380317
2023-03-01,200.48993632249247
2023-04-01,165.4175590624888
2023-05-01,205.17645766377262
2023-06-01,179.30804360580657
2023-07-01,132.710630244132
2023-08-01,76.8442238599466
2023-09-01,117.69877740932384
2023-10-01,133.59407497617926
2023-11-01,140.67720419175046
2023-12-01,107.00157900353959
2024-01-01,131.2736785982848
2024-02-01,106.51287342793694
2024-03-01,116.71150289896295
2024-04-01,139.4120173422644
2024-05-01,123.60752054667117
2024-06-01,144.17842439562995
2024-07-01,144.93679861142613
2024-08-01,138.3664253273809
2024-09-01,127.39912062749826
2024-10-01,109.29088880997024
2024-11-01,225.04903075137688
2024-12-01,218.84548056843855
2025-01-01,236.78706815651915
2025-02-01,329.2907931159745
2025-03-01,446.30316270906906
2025-04-01,724.9360856008896
2025-05-01,563.9842129445441
2025-06-01,375.5853136260628
2025-07-01,372.0626725597245
2025-08-01,370.92542539915945
2025-09-01,319.84104140388
2025-10-01,308.3404087671043
2025-11-01,311.6498466606876
2025-12-01,288.5949912587927
